6368;Apple iOS bis 5.1.1 Message Address Handler SMS/iMessage spoofing
6367;Apple iOS bis 5.1.1 System Logs Handler privilege escalation
6366;Apple iOS bis 5.1.1 Safari weak authentication
6365;Apple iOS bis 5.1.1 Safari Unicode Character spoofing
6364;Apple iOS bis 5.1.1 Restrictions Handler privilege escalation
6363;Apple iOS bis 5.1.1 Passcode Lock Screen weak authentication
6362;Apple iOS bis 5.1.1 Passcode Lock Screen weak authentication
6361;Apple iOS bis 5.1.1 Passcode Lock Screen weak authentication
6360;Apple iOS bis 5.1.1 Passcode Lock Screen Photo weak authentication
6359;Apple iOS bis 5.1.1 Passcode Lock Screen weak authentication
6358;Apple iOS bis 5.1.1 Passcode Lock Screen weak authentication
6357;Apple iOS bis 5.1.1 OpenGL buffer overflow
6356;Apple iOS bis 5.1.1 Office Viewer fehlende Verschlüsselung
6355;Apple iOS bis 5.1.1 iMessage Reply Handler information disclosure
6354;Apple iOS bis 5.1.1 Mail S/MIME Handler spoofing
6353;Apple iOS bis 5.1.1 Mail Attachment Data Protection Handler weak authentication
6352;Apple iOS bis 5.1.1 Mail Attachment Handler spoofing
6351;Apple iOS bis 5.1.1 libxml buffer overflow
6350;Apple iOS bis 5.1.1 libxml buffer overflow
6349;Apple iOS bis 5.1.1 libxml buffer overflow
6348;Apple iOS bis 5.1.1 libxml buffer overflow
6347;Apple iOS bis 5.1.1 Berkeley Packet Filter Interpreter information disclosure
6346;Apple iOS bis 5.1.1 Kernel ioctls Handler buffer overflow
6345;Apple iOS bis 5.1.1 IPSec Racoon Configuration File buffer overflow
6344;Apple iOS bis 5.1.1 International Components for Unicode buffer overflow
6343;Apple iOS bis 5.1.1 ImageIO TIFF Image buffer overflow
6342;Apple iOS bis 5.1.1 ImageIO JPEG Image buffer overflow
6341;Apple iOS bis 5.1.1 ImageIO PNG Image buffer overflow
6340;Apple iOS bis 5.1.1 ImageIO PNG Image buffer overflow
6339;Apple iOS bis 5.1.1 ImageIO PNG Image buffer overflow
6338;Apple iOS bis 5.1.1 ImageIO TIFF Image buffer overflow
6337;Apple iOS bis 5.1.1 DHCP Client information disclosure
6336;Apple iOS bis 5.1.1 CoreMedia buffer overflow
6335;Apple iOS bis 5.1.1 FreeType buffer overflow
6334;Apple iOS bis 5.1.1 FreeType denial of service
6333;Apple iOS bis 5.1.1 FreeType buffer overflow
6332;Apple iOS bis 5.1.1 FreeType buffer overflow
6331;Apple iOS bis 5.1.1 FreeType buffer overflow
6330;Apple iOS bis 5.1.1 FreeType buffer overflow
6329;Apple iOS bis 5.1.1 FreeType buffer overflow
6328;Apple iOS bis 5.1.1 FreeType buffer overflow
6327;Apple iOS bis 5.1.1 FreeType buffer overflow
6326;Apple iOS bis 5.1.1 FreeType buffer overflow
6325;Apple iOS bis 5.1.1 FreeType buffer overflow
6324;Apple iOS bis 5.1.1 FreeType buffer overflow
6323;Apple iOS bis 5.1.1 FreeType buffer overflow
6322;Apple iOS bis 5.1.1 FreeType buffer overflow
6321;Apple iOS bis 5.1.1 FreeType buffer overflow
6320;Apple iOS bis 5.1.1 FreeType buffer overflow
6319;Apple iOS bis 5.1.1 FreeType buffer overflow
6318;Apple iOS bis 5.1.1 FreeType buffer overflow
6317;Apple iOS bis 5.1.1 FreeType buffer overflow
6316;Apple iOS bis 5.1.1 CFNetwork URL Handler information disclosure
6315;Cisco ASA-CX 9.0 denial of service
6314;Google Chrome 18.0.1025306 on Android URI Handler information disclosure
6313;Tor 0.2.2.38 common/util.c tor_timegm() denial of service
6312;Tor 0.2.2.38 or/policies.c compare_tor_addr_to_addr_policy() denial of service
6311;VMare Workstation/Fusion/ESX/Player Library Handler tpfc.dll privilege escalation
6310;Frank Denis Pure-FTPd 1.0.21 Command Handler ftpd.c doreply() LIST Command buffer overflow
6308;Google Chrome bis 18.0.1025306 on Android Current Tab Handler cross site scripting
6307;Google Chrome bis 18.0.1025306 on Android file URL Handler information disclosure
6306;Google Chrome bis 18.0.1025306 on Android Same Origin Policy erweiterte Dateirechte
6305;Google Chrome bis 18.0.1025306 on Android API Javascript Handler information disclosure
6304;Google Chrome bis 18.0.1025306 on Android Intent Extra Data Handler cross site scripting
6303;Google Chrome bis 18.0.1025306 on Android Local Application Handler buffer overflow
6302;Adobe Photoshop bis 12.1/13.0 SGI24LogLum photoshop.exe TIFF Image buffer overflow
6301;Apache httpd 0.10.22.6 mod_pagespeed cross site scripting
6300;Apache httpd 0.10.22.6 mod_pagespeed Hostname information disclosure
6299;Microsoft Internet Explorer bis 9 HTML Handler mshtml.dll CMshtmlEd::Exec() buffer overflow
6298;IBM AIX 5.3/6.1/7.1 NFS Service denial of service
6297;Novell GroupWise 8.0.2 HP3/2012 Web Admin Interface gwia.exe HTTP Header buffer overflow
6296;ISC DHCP bis 4.2.4-P1 IPv6 Lease Expiration Time Handler denial of service
6295;ISC BIND bis 9.9.1-P2 Assertion Error Resource Record Parser RDATA Query denial of service
6294;OpenX 2.8.9 www/admin/updates-history.php xajaxargs SQL Injection
6293;RealNetworks RealPlayer bis 15.0.3.36 buffer overflow
6292;RealNetworks RealPlayer bis 15.0.3.36 buffer overflow
6291;RealNetworks RealPlayer bis 15.0.3.36 RealAudio Codec denial of service
6290;FreeRADIUS bis 2.1.12 Function Certificate Handler cbtls_verify() buffer overflow
6289;F5 Networks BIG-IP 10.0.0/11.2.0 HF2 ASM Traffic Overview Page cross site scripting
6288;Apple iTunes 10.6.3 WebKit buffer overflow
6287;Apple iTunes 10.6.3 WebKit buffer overflow
6286;Apple iTunes 10.6.3 WebKit buffer overflow
6285;Apple iTunes 10.6.3 WebKit buffer overflow
6284;Apple iTunes 10.6.3 WebKit buffer overflow
6283;Apple iTunes 10.6.3 WebKit buffer overflow
6282;Apple iTunes 10.6.3 WebKit buffer overflow
6281;Apple iTunes 10.6.3 WebKit buffer overflow
6280;Apple iTunes 10.6.3 WebKit buffer overflow
6279;Apple iTunes 10.6.3 WebKit buffer overflow
6278;Apple iTunes 10.6.3 WebKit buffer overflow
6277;Apple iTunes 10.6.3 WebKit buffer overflow
6276;Apple iTunes 10.6.3 WebKit buffer overflow
6275;Apple iTunes 10.6.3 WebKit buffer overflow
6274;Apple iTunes 10.6.3 WebKit buffer overflow
6273;Apple iTunes 10.6.3 WebKit buffer overflow
6272;Apple iTunes 10.6.3 WebKit buffer overflow
6271;Apple iTunes 10.6.3 WebKit buffer overflow
6270;Apple iTunes 10.6.3 WebKit buffer overflow
6269;Apple iTunes 10.6.3 WebKit buffer overflow
6268;Apple iTunes 10.6.3 WebKit buffer overflow
6267;Apple iTunes 10.6.3 WebKit buffer overflow
6266;Apple iTunes 10.6.3 WebKit buffer overflow
6265;Apple iTunes 10.6.3 WebKit buffer overflow
6264;Apple iTunes 10.6.3 WebKit buffer overflow
6263;Apple iTunes 10.6.3 WebKit buffer overflow
6262;Apple iTunes 10.6.3 WebKit buffer overflow
6261;Apple iTunes 10.6.3 WebKit buffer overflow
6260;Apple iTunes 10.6.3 WebKit buffer overflow
6259;Apple iTunes 10.6.3 WebKit buffer overflow
6258;Apple iTunes 10.6.3 WebKit buffer overflow
6257;Apple iTunes 10.6.3 WebKit buffer overflow
6256;Apple iTunes 10.6.3 WebKit buffer overflow
6255;Apple iTunes 10.6.3 WebKit buffer overflow
6254;Apple iTunes 10.6.3 WebKit buffer overflow
6253;Apple iTunes 10.6.3 WebKit buffer overflow
6252;Apple iTunes 10.6.3 WebKit buffer overflow
6251;Apple iTunes 10.6.3 WebKit buffer overflow
6250;Apple iTunes 10.6.3 WebKit buffer overflow
6249;Apple iTunes 10.6.3 WebKit buffer overflow
6248;Apple iTunes 10.6.3 WebKit buffer overflow
6247;Apple iTunes 10.6.3 WebKit buffer overflow
6246;Apple iTunes 10.6.3 WebKit buffer overflow
6245;Apple iTunes 10.6.3 WebKit buffer overflow
6244;Apple iTunes 10.6.3 WebKit buffer overflow
6243;Apple iTunes 10.6.3 WebKit buffer overflow
6242;Apple iTunes 10.6.3 WebKit buffer overflow
6241;Apple iTunes 10.6.3 WebKit buffer overflow
6240;Apple iTunes 10.6.3 WebKit buffer overflow
6239;Apple iTunes 10.6.3 WebKit buffer overflow
6238;Apple iTunes 10.6.3 WebKit buffer overflow
6237;Apple iTunes 10.6.3 WebKit buffer overflow
6236;Apple iTunes 10.6.3 WebKit buffer overflow
6235;Apple iTunes 10.6.3 WebKit buffer overflow
6234;Apple iTunes 10.6.3 WebKit buffer overflow
6233;Apple iTunes 10.6.3 WebKit buffer overflow
6232;Apple iTunes 10.6.3 WebKit buffer overflow
6231;Apple iTunes 10.6.3 WebKit buffer overflow
6230;Apple iTunes 10.6.3 WebKit buffer overflow
6229;Apple iTunes 10.6.3 WebKit buffer overflow
6228;Apple iTunes 10.6.3 WebKit buffer overflow
6227;Apple iTunes 10.6.3 WebKit buffer overflow
6226;Apple iTunes 10.6.3 WebKit buffer overflow
6225;Apple iTunes 10.6.3 WebKit buffer overflow
6224;Apple iTunes 10.6.3 WebKit buffer overflow
6223;Apple iTunes 10.6.3 WebKit buffer overflow
6222;Apple iTunes 10.6.3 WebKit buffer overflow
6221;Apple iTunes 10.6.3 WebKit buffer overflow
6220;Apple iTunes 10.6.3 WebKit buffer overflow
6219;Apple iTunes 10.6.3 WebKit buffer overflow
6218;Apple iTunes 10.6.3 WebKit buffer overflow
6217;Apple iTunes 10.6.3 WebKit buffer overflow
6216;Apple iTunes 10.6.3 WebKit buffer overflow
6215;Apple iTunes 10.6.3 WebKit buffer overflow
6214;Apple iTunes 10.6.3 WebKit buffer overflow
6213;Apple iTunes 10.6.3 WebKit buffer overflow
6212;Apple iTunes 10.6.3 WebKit buffer overflow
6211;Apple iTunes 10.6.3 WebKit buffer overflow
6210;Apple iTunes 10.6.3 WebKit buffer overflow
6209;Apple iTunes 10.6.3 WebKit buffer overflow
6208;Apple iTunes 10.6.3 WebKit buffer overflow
6207;Apple iTunes 10.6.3 WebKit buffer overflow
6206;Apple iTunes 10.6.3 WebKit buffer overflow
6205;Apple iTunes 10.6.3 WebKit buffer overflow
6204;Apple iTunes 10.6.3 WebKit buffer overflow
6203;Apple iTunes 10.6.3 WebKit buffer overflow
6202;Apple iTunes 10.6.3 WebKit buffer overflow
6201;Apple iTunes 10.6.3 WebKit buffer overflow
6200;Apple iTunes 10.6.3 WebKit buffer overflow
6199;Apple iTunes 10.6.3 WebKit buffer overflow
6198;Apple iTunes 10.6.3 WebKit buffer overflow
6197;Apple iTunes 10.6.3 WebKit buffer overflow
6196;Apple iTunes 10.6.3 WebKit buffer overflow
6195;Apple iTunes 10.6.3 WebKit buffer overflow
6194;Apple iTunes 10.6.3 WebKit buffer overflow
6193;Apple iTunes 10.6.3 WebKit buffer overflow
6192;Apple iTunes 10.6.3 WebKit buffer overflow
6191;Apple iTunes 10.6.3 WebKit buffer overflow
6190;Apple iTunes 10.6.3 WebKit buffer overflow
6189;Apple iTunes 10.6.3 WebKit buffer overflow
6188;Apple iTunes 10.6.3 WebKit buffer overflow
6187;Apple iTunes 10.6.3 WebKit buffer overflow
6186;Apple iTunes 10.6.3 WebKit buffer overflow
6185;Apple iTunes 10.6.3 WebKit buffer overflow
6184;Apple iTunes 10.6.3 WebKit buffer overflow
6183;Apple iTunes 10.6.3 WebKit buffer overflow
6182;Apple iTunes 10.6.3 WebKit buffer overflow
6181;Apple iTunes 10.6.3 WebKit buffer overflow
6180;Apple iTunes 10.6.3 WebKit buffer overflow
6179;Apple iTunes 10.6.3 WebKit buffer overflow
6178;Apple iTunes 10.6.3 WebKit buffer overflow
6177;Apple iTunes 10.6.3 WebKit buffer overflow
6176;Apple iTunes 10.6.3 WebKit denial of service
6175;Apple iTunes 10.6.3 WebKit denial of service
6174;Apple iTunes 10.6.3 WebKit denial of service
6173;Apple iTunes 10.6.3 WebKit denial of service
6172;Apple iTunes 10.6.3 WebKit denial of service
6171;Apple iTunes 10.6.3 WebKit denial of service
6170;Apple iTunes 10.6.3 WebKit denial of service
6169;Apple iTunes 10.6.3 WebKit buffer overflow
6168;Apple iTunes 10.6.3 WebKit buffer overflow
6167;Apple iTunes 10.6.3 WebKit buffer overflow
6166;Apple iTunes 10.6.3 WebKit denial of service
6165;Apple iTunes 10.6.3 WebKit denial of service
6164;Apple iTunes 10.6.3 WebKit denial of service
6163;Apple iTunes 10.6.3 WebKit denial of service
6162;Apple iTunes 10.6.3 WebKit denial of service
6161;Apple iTunes 10.6.3 WebKit buffer overflow
6160;Apple iTunes 10.6.3 WebKit denial of service
6159;Apple iTunes 10.6.3 WebKit denial of service
6158;Apple iTunes 10.6.3 WebKit denial of service
6157;Apple iTunes 10.6.3 WebKit denial of service
6156;Apple iTunes 10.6.3 WebKit denial of service
6155;Apple iTunes 10.6.3 WebKit denial of service
6154;Apple iTunes 10.6.3 WebKit denial of service
6153;Apple iTunes 10.6.3 WebKit denial of service
6152;Apple iTunes 10.6.3 WebKit denial of service
6151;Apple iTunes 10.6.3 WebKit denial of service
6150;Apple iTunes 10.6.3 WebKit denial of service
6149;Apple iTunes 10.6.3 WebKit denial of service
6148;Apple iTunes 10.6.3 WebKit denial of service
6147;Apple iTunes 10.6.3 WebKit denial of service
6146;Apple iTunes 10.6.3 WebKit denial of service
6145;Apple iTunes 10.6.3 WebKit denial of service
6144;Apple iTunes 10.6.3 WebKit denial of service
6143;Apple iTunes 10.6.3 WebKit denial of service
6142;Apple iTunes 10.6.3 WebKit denial of service
6141;Apple iTunes 10.6.3 WebKit denial of service
6140;Apple iTunes 10.6.3 WebKit denial of service
6139;Apple iTunes 10.6.3 WebKit denial of service
6138;Apple iTunes 10.6.3 WebKit denial of service
6137;Apple iTunes 10.6.3 WebKit denial of service
6136;Apple iTunes 10.6.3 WebKit denial of service
6135;Apple iTunes 10.6.3 WebKit denial of service
6134;Apple iTunes 10.6.3 WebKit denial of service
6133;Apple iTunes 10.6.3 WebKit denial of service
6132;Apple iTunes 10.6.3 WebKit denial of service
6131;Apple iTunes 10.6.3 WebKit denial of service
6130;Apple iTunes 10.6.3 WebKit denial of service
6129;Apple iTunes 10.6.3 WebKit denial of service
6128;Apple iTunes 10.6.3 WebKit denial of service
6127;Apple iTunes 10.6.3 WebKit denial of service
6126;Apple iTunes 10.6.3 WebKit denial of service
6125;Adobe ColdFusion bis 10 denial of service
6124;Adobe Flash Player 11.4.402.265 (Windows, Mac)/11.2.202.238 (Linux) on Firefox Logic Error Handler denial of service
6123;Apache Wicket 1.4.20/1.5.7 Ajax Link Handler cross site scripting
6122;Jamie Cameron Webmin 1.580 file/show.cgi open() command injection
6121;Jamie Cameron Webmin 1.580 file/edit_html.cgi Directory Traversal
6120;WhatsApp Messenger 2.8.3 Encryption weak encryption
6119;Jamie Cameron Webmin 1.580 status/edit_mon.cgi mon_etype command injection
6118;Jamie Cameron Webmin 1.580 status/save_mon.cgi mon_etype privilege escalation
6117;Citrix Xen 4.0/4.1/4.2 Qemu Monitor privilege escalation
6116;Citrix XenServer 5.0/5.6/6.0/6.0.2 PHYSDEVOP_get_free_pirq denial of service
6115;Citrix Xen 4.1 PHYSDEVOP_get_free_pirq denial of service
6114;Citrix XenServer 5.0/5.6/6.0/6.0.2 Grand Table GNTTABOP_swap_grant_ref privilege escalation
6113;Citrix Xen 4.2 Grand Table GNTTABOP_swap_grant_ref privilege escalation
6112;Citrix Xen 4.0/4.1/4.2 XENMEM_populate_physmap MEMF_populate_on_demand denial of service
6111;Citrix Xen 4.0/4.1/4.2 Transcendent Memory (TMEM) privilege escalation
6110;Citrix XenServer 5.0/5.6/6.0/6.02 PHYSDEVOP_get_free_priq MAP_PIRQ_TYPE_GSI denial of service
6109;Citrix Xen 4.1/4.2 PHYSDEVOP_get_free_priq MAP_PIRQ_TYPE_GSI denial of service
6108;Citrix XenServer 5.0/5.6/6.0/6.0.2 set_debugreg denial of service
6107;Citrix XenServer 5.0/5.6/6.0/6.0.2 Qemu Emulator buffer overflow
6106;Citrix Xen 4.0/4.1/4.2 set_debugreg denial of service
6105;Citrix Xen 3.4/4.0/4.1 Qemu Emulator buffer overflow
6104;Tor 0.2.2.37 Document Handler routerparse.c networkstatus_parse_vote_from_string denial of service
6103;Tor 0.2.2.37 Relay-List Iteration routerlist.c information disclosure
6102;Tor 0.2.2.37 dns.c DNS Request denial of service
6101;MediaWiki 1.18.4/1.19.1 User Block Attempt Handler information disclosure
6100;MediaWiki 1.18.4/1.19.1 Local Database External Authentication Plugin LDAP Query information disclosure
6099;MediaWiki 1.18.4/1.19.1 GlobalBlocking Extension privilege escalation
6098;MediaWiki 1.18.4/1.19.1 Submission Handler index.php uselang cross site scripting
6097;MediaWiki 1.18.4/1.19.1 File Tag Handler File: cross site scripting
6096;Websense Web Security bis 7.6.2 command injection
6095;Websense Email Security bis 7.3 SMTP plcSuperScout Email FilterSMTP weak encryption
6094;Wireshark 1.6.10/1.8.2 DRDA Dissector epan/dissectors/packet-drda.c dissect_drda() denial of service
6093;Apple iChat Server 2.x XMPP Server Dialback spoofing
6092;Apache HTTP Server 2.4.0/2.4.1/2.4.2 mod_proxy_ajp.c information disclosure
6090;Apache HTTP Server 2.4.0/2.4.1/2.4.2 mod_proxy_http.c information disclosure
6089;Opera Browser 11.66/12.01 on Mac Small Window Dialog Box Button Display Handler spoofing
6088;MediaWiki 1.18.4/1.19.1 External Authentication Plugin weak authentication
6087;Oracle Java JRE/SE 7 Update 7 Sandbox privilege escalation
6086;MediaWiki 1.18.4/1.19.1 cross site scripting
6085;Symantec PGP Universal Server 3.2.1 Key Search information disclosure
6084;Mozilla Bugzilla bis 4.3.2 Username Parser search() LDAP Query privilege escalation
6082;Mozilla Bugzilla bis 4.3.2 Extension Directory Browser information disclosure
6081;Asterisk PBX bis 1.8.15.0/10.7.0 Manager Interface main/manager.c command injection
6080;Asterisk PBX bis 1.8.15.0/10.7.0 IAX2 Channel Driver channels/chan_iax2.c race condition
6079;Google Chrome 21.0.1180.83 SSL Handler cross site scripting
6078;Google Chrome 21.0.1180.83 XSL Handler include/libxml/tree.h denial of service
6077;Google Chrome 21.0.1180.83 Xpath Handler pattern.c/functions.c denial of service
6076;Google Chrome 21.0.1180.83 denial of service
6075;Google Chrome 21.0.1180.83 XMLHttpRequest Handler race condition
6074;Google Chrome 21.0.1180.83 denial of service
6072;Google Chrome 21.0.1180.83 run-in Elemente denial of service
6071;Google Chrome 21.0.1180.83 denial of service
6070;Apache Struts 2.0.0/2.3.4 Token Name Configuration Parameter Handler privilege escalation
6069;Apache Struts 2.3.4/2.3.4 Request Parameter Handler OGNL Expression denial of service
6068;Mozilla Firefox 14 HTTPMonitor Extension privilege escalation
6067;Mozilla Firefox/Thunderbird 14 SVG File Value Addition Handler nsSVGFEMorphologyElement::Filter buffer overflow
6066;Mozilla Firefox/Thunderbird 14 Web Console eval() buffer overflow
6065;Mozilla Firefox 14 on Android __android_log_print dump() buffer overflow
6064;Mozilla Firefox/Thunderbird 14 nsLocation::CheckURL privilege escalation
6063;Mozilla Firefox 14 SSL Certificate Handler OnLocationChange spoofing
6062;Mozilla Firefox/Thunderbird 14 DOMParser information disclosure
6061;Mozilla Firefox/Thunderbird 14 on Windows Root Partition Executable Handler privilege escalation
6060;Mozilla Firefox/Thunderbird 14 XSLT Format-Number Feature information disclosure
6059;Mozilla Firefox/Thunderbird 14 Graphite 2 MediaStreamGraphThreadRunnable::Run() buffer overflow
6058;Mozilla Firefox/Thunderbird 14 Scalable Vector Graphics File Handler nsTArray_base::Length() requiredFeatures buffer overflow
6057;Mozilla Firefox/Thunderbird 14 on Linux Mesa Driver 16 Sampler Uniform Handler buffer overflow
6056;Mozilla Firefox/Thunderbird 14 WebGL Shader buffer overflow
6055;Mozilla Firefox 14 BMP Height Header Handler ICO Image File buffer overflow
6054;Mozilla Firefox 14 about:newtab Handler buffer overflow
6053;Mozilla Firefox/Thunderbird 14 Object.defineProperty cross site scripting
6052;Mozilla Firefox/Thunderbird 14 Text Runs buffer overflow
6051;Adobe Photoshop CS6 13.0 PNG Image Handler MultiPlugin.8BF buffer overflow
6050;FreeBSD 10 geli weak encryption
6049;Mozilla Firefox/Thunderbird 14 nsHTMLEditRules::DeleteNonTableElements buffer overflow
6048;Mozilla Firefox/Thunderbird 14 nsBlockFrame::MarkLineDirty buffer overflow
6047;Mozilla Firefox/Thunderbird 14 MediaSteamGraphThreadRunnable::Run() buffer overflow
6046;Mozilla Firefox/Thunderbird 14 nsHTMLSelectElement::SubmitNamesValues buffer overflow
6045;Mozilla Firefox/Thunderbird 14 PressShell::CompleteMove buffer overflow
6044;Mozilla Firefox/Thunderbird 14 gfxTextRun::CanBreakLineBefore buffer overflow
6043;Mozilla Firefox/Thunderbird 14 Browser Engine buffer overflow
6042;Mozilla Firefox/Thunderbird 14 Browser Engine buffer overflow
6041;Mozilla Firefox/Thunderbird 14 nsObjectLoadingContent::LoadObject buffer overflow
6040;Mozilla Firefox/Thunderbird 14 nsHTMLEditor::CollapseAdjacentTextNodes buffer overflow
6039;Mozilla Firefox/Thunderbird 14 gfxTextRun::GetUserData buffer overflow
6038;Mozilla Firefox/Thunderbird 14 js::gc::MapAllocToTraceKind buffer overflow
6037;Mozilla Firefox/Thunderbird 14 RangeData::~RangeData buffer overflow
6036;Mozilla Firefox/Thunderbird 14 mozSpellChecker::SetCurrentDictionary buffer overflow
6035;Mozilla Firefox/Thunderbird 14 nsRangeUpdater::SelAdjDeleteNode buffer overflow
6034;Linux Kernel 3.4.9/3.5.2 fs/ext4/extents.c ext4_ext_more_to_rm() denial of service
6033;Linux Kernel 3.4.9/3.5.2 i.MX Clock Infrastructure denial of service
6032;Oracle Java JRE/SDK 6 Update 34/7 Update 6 Beans com.sun.beans.finder.FieldFinder buffer overflow
6031;Oracle Java JRE/SDK 6 Update 34/7 Update 6 Beans com.sun.beans.finder.ConstructorFinder buffer overflow
6030;Oracle Java JRE/JDK 6 Update 34/7 Update 6 SunToolkit getField() privilege escalation
6029;Microsoft Windows XP/Vista/7/2000/Server 2003/2008 MS-CHAP V2 Authentication weak encryption
6028;Linux Kernel 3.0.36/3.2.22/3.4.4 mm/madvise.c madvise_remove() denial of service
6027;Amazon Kindle Touch 5.1.0 Lab126 com.lab126.system Shell Metacharacter command injection
6026;Samsung Galaxy S dmesg Buffer information disclosure
6025;HTC EVO Shift 4G/ChaCha/Status/Desire Z/G2 dmesg Buffer information disclosure
6024;IBM WebSphere 6.1.0.43/7.0.0.23/8.0.0.3/8.5 Global Security Kit (GSKit) denial of service
6023;Symantec Gateway 9.5.x Admin Authentication weak authentication
6022;phpMyAdmin bis 3.4.10.0/3.5.2.1 Database Structure Page CREATE TABLE Table Name cross site scripting
6021;phpMyAdmin bis 3.4.10.0/3.5.2.1 Database Structure Page EMPTY/DROP Link Table Name cross site scripting
6020;phpMyAdmin 3.5.0.0/3.5.1.0/3.5.2.0/3.5.2.1 GIS Data Handler Label Name cross site scripting
6019;phpMyAdmin 3.5.0.0/3.5.1.0/3.5.2.0/3.5.2.1 Trigger Handler Table Name cross site scripting
6018;phpMyAdmin 3.5.0.0/3.5.1.0/3.5.2.0/3.5.2.1 Trigger Handler Add Trigger Table Name cross site scripting
6017;phpMyAdmin bis 3.5.2.1 TRUNCATE/DROP cross site scripting
6016;Foxit Reader 5.3.1.0606 Facebook Plugin dwmapi.dll privilege escalation
6015;Websense Content Gateway 7.7.2 /monitor/m_overview.ink cross site scripting
6014;Oracle Java SE/JRE bis 7 Update 6 SunToolkit rt.jar setAccessible() privilege escalation
6013;McAfee E-Mail Gateway 7.0.0/7.0.1 cross site scripting
6012;McAfee E-Mail and Web Security 5.5 Patch 6/5.6 Patch 3 cross site scripting
6011;McAfee E-Mail Gateway 7.0.0/7.0.1 privilege escalation
6010;McAfee E-Mail and Web Security 5.5 Patch 6/5.6 Patch 3 privilege escalation
6009;McAfee E-Mail Gateway 7.0.0/7.0.1 Directory Traversal
6008;Linux Kernel 3.2.x/3.4.x/3.5.x avahi/NetworkManager af_netlink.c scm_send() SCM_CREDENTIALS privilege escalation
6007;Foxit Reader 5.1.4.0104 buffer overflow
6006;Adobe Flash Player 11.1.111.10/11.1.115.11/11.3.300.271 information disclosure
6005;Adobe Flash Player 11.1.111.10/11.1.115.11/11.3.300.271 buffer overflow
6004;Adobe Flash Player 11.1.111.0/11.1.115.11/11.3.300.271 buffer overflow
6003;Adobe Flash Player 11.1.111.0/11.1.115.11/11.3.300.271 buffer overflow
6002;Adobe Flash Player 11.1.111.0/11.1.115.11/11.3.300.271 buffer overflow
6001;Adobe Flash Player 11.1.111.0/11.1.115.11/11.3.300.271 buffer overflow
6000;Wireshark bis 1.4.14/1.6.9/1.8.1 AFP Dissector epan/dissectors/packet-afp.c denial of service
5999;Wireshark bis 1.4.14/1.6.9/1.8.1 EtherCAT Mailbox Dissector plugins/ethercat/packet-ecatmb.c denial of service
5998;Wireshark bis 1.4.14/1.6.9/1.8.1 CTDB Dissector denial of service
5997;Wireshark 1.8.0/1.8.1 ERF Dissector epan/dissectors/packet-erf.c channelised_fill_sdh_g707_format buffer overflow
5996;Wireshark 1.8.0/1.8.1 Ixia IxVeriWave File Parser wiretap/vwr.c vwr_read_rec_data_ethernet buffer overflow
5995;Wireshark 1.8.0/1.8.1 pcap-ng File Parser wiretap/pcapng.c pcapng_read_packet_block denial of service
5994;Wireshark 1.8.0/1.8.1 MongoDB Dissector epan/dissectors/packet-mongo.c denial of service
5993;Wireshark bis 1.4.14/1.6.9/1.8.1 XTP Dissector epan/dissectors/packet-xtp.c denial of service
5992;Wireshark bis 1.4.14/1.6.9/1.8.1 CIP Dissector denial of service
5991;Wireshark bis 1.4.14/.16.9/1.8.1 STUN Dissector epan/dissectors/packet-stun.c denial of service
5990;Wireshark bis 1.4.14/1.6.9/1.8.1 RTPS2 Dissector epan/dissectors/packet-rtps2.c buffer overflow
5989;Wireshark bis 1.6.9/1.8.1 GSM RLC MAC Dissector epan/dissectors/packet-gsm_rlcmac.c dissect_gsm_rlcmac_downlink buffer overflow
5988;TYPO3 bis 4.5.18/4.6.11/4.7.3 Install Tool cross site scripting
5987;TYPO3 bis 4.5.18/4.6.11/4.7.3 Backend Help System view_help.php unserialize() cross site scripting
5985;TYPO3 bis 4.5.18/4.6.11/4.7.3 HTML Sanitizing API t3lib_div RemoveXSS() cross site scripting
5984;IBM Lotus Domino bis 8.5.3 HTTP Server cross site scripting
5983;IBM Lotus Domino bis 8.5.3 WebMail UI and Domino Help cross site scripting
5982;NullSoft WinAmp 5.63 Browser HTML File denial of service
5981;Oracle MySQL Server 5.1.62/5.5.23 Sort Order Index Calculation Handler denial of service
5980;Adobe Acrobat/Reader 9.4.7/9.5.2/10.1.4 buffer overflow
5979;ALT-N MDaemon 12.5.4 Email Handler Message Body cross site scripting
5976;Apple iOS bis 6 beta 4 SMS User Data Header Handler spoofing
5974;IBM WebSphere MQ 7.0.3/7.0.4/7.5 Cross Site Request Forgery
5973;IBM WebSphere MQ 7.0.3/7.0.4 privilege escalation
5972;Adobe Acrobat/Reader 9.5.1/10.1.3 buffer overflow
5971;Adobe Acrobat/Reader 9.5.1/10.1.3 buffer overflow
5970;Adobe Acrobat/Reader 9.5.1/10.1.3 buffer overflow
5969;Adobe Acrobat/Reader 9.5.1/10.1.3 buffer overflow
5968;Adobe Acrobat/Reader 9.5.1/10.1.3 buffer overflow
5967;Adobe Acrobat/Reader 9.5.1/10.1.3 buffer overflow
5966;Adobe Acrobat/Reader 9.5.1/10.1.3 buffer overflow
5965;Adobe Acrobat/Reader 9.5.1/10.1.3 buffer overflow
5964;Adobe Acrobat/Reader 9.5.1/10.1.3 buffer overflow
5963;Adobe Acrobat/Reader 9.5.1/10.1.3 buffer overflow
